status,card_present_flag,bpay_biller_code,account,currency,txn_description,merchant_id,merchant_code,first_name,balance,date,gender,age,merchant_suburb,merchant_state,extraction,amount,transaction_id,country,customer_id,movement,long,lat,merchant_long,merchant_lat
authorized,0,"",ACC-1243371644,AUD,POS,c8833b7c-5cb6-4969-83cc-8f2a0651dac3,"",Gregory,4044.34,9/15/18,M,42,North Ryde,NSW,2018-09-15T08:57:35.000+0000,55.24,600df8fbccca42b39a5ae52d2d211b13,Australia,CUS-3904958894,debit,150.90,-33.78,151.14,-33.79
authorized,0,"",ACC-2249586092,AUD,SALES-POS,80117b77-2727-4831-8510-aa90942868a0,"",Edward,7761.38,9/15/18,M,19,Innaloo,WA,2018-09-15T09:19:10.000+0000,13.36,76fe2a8e830d4d5f9068a08071d8ea38,Australia,CUS-443776336,debit,115.98,-32.07,115.8,-31.9
authorized,0,"",ACC-1243371644,AUD,POS,69818774-fbbe-4b2a-a441-3e7c9581c541,"",Gregory,4019.24,9/15/18,M,42,Neutral Bay,NSW,2018-09-15T09:39:47.000+0000,25.1,356e20d99f1c4527ae9826f47862407b,Australia,CUS-3904958894,debit,150.90,-33.78,151.22,-33.83
authorized,0,"",ACC-3689607373,AUD,SALES-POS,7b838781-85ec-4203-9401-d10563db1e4a,"",Virginia,5653.18,9/15/18,F,20,Welshpool,WA,2018-09-15T10:10:05.000+0000,40.87,e288a8c7e67846f7a90a2c781296f0e9,Australia,CUS-127297539,debit,115.79,-31.79,115.95,-31.99
authorized,0,"",ACC-3741880913,AUD,POS,fafaa229-b437-4640-9f1d-a48fe80d8cca,"",Ashley,9305.78,9/15/18,F,25,Mollymook,NSW,2018-09-15T10:19:48.000+0000,10.61,2d5bb6a080f0479f95096a513c71fde0,Australia,CUS-1220154422,debit,150.50,-23.40,150.47,-35.34
authorized,0,"",ACC-2901672282,AUD,SALES-POS,2524fe8b-0b41-460d-b7d6-77fdba54657d,"",Daniel,7103.41,9/15/18,M,22,Clontarf,NSW,2018-09-15T10:58:38.000+0000,113.25,a8029ce3a2e74d0a98b15dd78c6e764c,Australia,CUS-1617121891,debit,255.00,-573.00,151.26,-33.81
authorized,0,"",ACC-3689607373,AUD,POS,442296c7-c041-4547-8979-25626e1a766d,"",Virginia,5638.66,9/15/18,F,20,Broken Hill,NSW,2018-09-15T11:19:11.000+0000,14.52,76747b45ad644960843e2d59b09520d3,Australia,CUS-127297539,debit,115.79,-31.79,141.46,-31.96
authorized,0,"",ACC-1652235822,AUD,POS,0bc72e38-dadd-4fac-8814-7cb964246beb,"",Renee,19845.43,9/15/18,F,38,Laverton North,VIC,2018-09-15T11:52:45.000+0000,19.46,3ae07f23b0bc4a8c9301d55a411161eb,Australia,CUS-2206365095,debit,144.89,-37.81,144.78,-37.84
authorized,0,"",ACC-1037050564,AUD,SALES-POS,f0708d5e-588e-4a1f-96c8-af712a6c8f90,"",Rhonda,3423.63,9/15/18,F,40,Southport,QLD,2018-09-15T12:15:19.000+0000,15.41,4230482ea2e14c5cbfa1d64ed0ad9048,Australia,CUS-1614226872,debit,153.10,-27.66,153.41,-27.97
authorized,0,"",ACC-154431271,AUD,POS,280476fb-0fe2-47b6-ac51-eea8d3486cc9,"",Lori,2637.74,9/15/18,F,18,Brisbane City,QLD,2018-09-15T15:18:22.000+0000,156.43,b7222586d2264511abe51761e3686ee1,Australia,CUS-3702001629,debit,153.09,-27.48,153.03,-27.46
authorized,0,"",ACC-3233697971,AUD,POS,c0c8afe3-0ae6-4233-b856-6c310c2b0791,"",Robin,7014.89,9/15/18,F,34,Rockdale,NSW,2018-09-15T15:29:59.000+0000,113.29,1bbd4903af004098891993f48581bf01,Australia,CUS-1147642491,debit,151.04,-33.77,151.14,-33.96
authorized,0,"",ACC-211792489,AUD,SALES-POS,9e344a83-00aa-4814-8ba5-5c7acc0b3482,"",Jacqueline,5663.23,9/15/18,F,30,Nowra,NSW,2018-09-15T15:53:15.000+0000,151.34,667aab669ff04c0695206002a0e1d5b0,Australia,CUS-497688347,debit,138.63,-34.93,150.6,-34.88
authorized,0,"",ACC-574997646,AUD,POS,33ff13ea-0ed5-4c31-8f43-d30c9dbabb0d,"",Mackenzie,3887.57,9/15/18,F,18,Avalon Beach,NSW,2018-09-15T17:33:02.000+0000,8.95,e1cf89a98aab4396b94b19e648367f5b,Australia,CUS-586638664,debit,150.79,-33.64,151.33,-33.64
authorized,0,"",ACC-1608363396,AUD,POS,4890e28b-05ec-44f2-9ab0-bb2e7348c756,"",Robert,5732.54,9/15/18,M,20,Bankstown,NSW,2018-09-15T19:00:58.000+0000,26.98,3b50a2ce35024579a97562c8f864845b,Australia,CUS-2688605418,debit,151.22,-33.87,151.04,-33.92
authorized,0,"",ACC-1598451071,AUD,SALES-POS,0db41b51-10e9-49d0-b6bd-2bb840dd76a9,"",Diana,2104.11,9/15/18,F,26,Coomera,QLD,2018-09-15T20:43:38.000+0000,5.72,7596101eaa5f4b00a6bad76732a7fe2f,Australia,CUS-2487424745,debit,153.41,-27.95,153.31,-27.86
authorized,0,"",ACC-182446574,AUD,SALES-POS,bba8e2ac-2918-4b75-8f5f-a6d2548f8de0,"",Tonya,6958.32,9/15/18,F,27,Kelmscott,WA,2018-09-15T20:58:14.000+0000,14.84,03bd184a803b44f79ab30d675f1b25a6,Australia,CUS-3026014945,debit,116.06,-32.00,116.01,-32.14
authorized,0,"",ACC-4258502723,AUD,SALES-POS,b89d48ff-342d-4d4b-80ed-eaa740240f1e,"",Kimberly,3100.34,9/15/18,F,24,Abbotsford,VIC,2018-09-15T21:14:04.000+0000,13.22,45b8e6647ceb4a879e72f578dfbd253c,Australia,CUS-3378712515,debit,145.45,-37.74,145,-37.8
authorized,0,"",ACC-3233697971,AUD,POS,45e5d618-4430-47a8-b50f-24759c469e60,"",Robin,6985.54,9/15/18,F,34,Potts Point,NSW,2018-09-15T21:24:17.000+0000,29.35,e0dc283b72664b18aa3b3c4c2968da03,Australia,CUS-1147642491,debit,151.04,-33.77,151.22,-33.87
authorized,0,"",ACC-154431271,AUD,SALES-POS,6aec7075-9194-43a8-85c3-c7dbaa302475,"",Lori,2427.01,9/15/18,F,18,Goodna,QLD,2018-09-15T21:29:23.000+0000,22.2,9abd8243d0374ba39c4439fb6147f627,Australia,CUS-3702001629,debit,153.09,-27.48,152.88,-27.6
authorized,0,"",ACC-1516130869,AUD,POS,ea38a00c-0d8f-47a9-bf86-d597ae174d69,"",Jessica,2810.13,9/15/18,F,21,Gray,NT,2018-09-15T22:25:38.000+0000,8.7,d9fec8689cf84c27bc5cacd34a590a65,Australia,CUS-325142416,debit,130.84,-12.45,130.98,-12.5
authorized,0,"",ACC-90814749,AUD,SALES-POS,d5dd999e-95ce-436f-a70b-a259910ef210,"",Christopher,10016.95,9/15/18,M,35,Hamilton,NSW,2018-09-15T22:59:49.000+0000,57.06,ab277b77e5604237bbf10895ed3e879c,Australia,CUS-1896554896,debit,151.68,-32.98,151.75,-32.92
authorized,0,"",ACC-154431271,AUD,POS,ea955803-4626-4f09-a7b5-becba41b1a71,"",Lori,2331.15,9/16/18,F,18,Seventeen Mile Rocks,QLD,2018-09-16T01:11:33.000+0000,85.94,758414ffa9b3436789d4bc1db39cdbdc,Australia,CUS-3702001629,debit,153.09,-27.48,152.95,-27.56
authorized,0,"",ACC-2673069055,AUD,POS,a354b8ce-27c0-48c5-bbff-15e1fab5ffd5,"",Richard,20648.26,9/16/18,M,24,Woolloongabba,QLD,2018-09-16T01:33:46.000+0000,13.81,2f8e21e170574f81b753d85d5db65047,Australia,CUS-51506836,debit,152.99,-27.49,153.04,-27.49
authorized,0,"",ACC-4258502723,AUD,POS,4637eca8-efb6-4b52-b8dc-08103abdef9c,"",Kimberly,3067.86,9/16/18,F,24,Melbourne,VIC,2018-09-16T02:43:09.000+0000,4.69,c2808c1ace0e438e83a59b382c21171f,Australia,CUS-3378712515,debit,145.45,-37.74,144.96,-37.82
authorized,0,"",ACC-2673069055,AUD,SALES-POS,d130e4ff-26ff-452c-9b15-e3bf30de9dec,"",Richard,20640.95,9/16/18,M,24,Toowoomba City,QLD,2018-09-16T03:48:34.000+0000,7.31,42a118b1741a4cd3a0b5c24049cce9cc,Australia,CUS-51506836,debit,152.99,-27.49,151.95,-27.56
authorized,0,"",ACC-1438600314,AUD,SALES-POS,3627a189-f7ee-4fcc-b2d2-8adeab637990,"",Maria,2877.61,9/16/18,F,35,Glenside,SA,2018-09-16T09:52:07.000+0000,110.18,849729dcd1d44a2ca2534f4e7e28021f,Australia,CUS-2650223890,debit,138.69,-34.84,138.64,-34.94
authorized,0,"",ACC-1598451071,AUD,SALES-POS,f37dc2ff-2dee-4774-b099-32860e4af443,"",Diana,2097.57,9/16/18,F,26,Surfers Paradise,QLD,2018-09-16T12:07:32.000+0000,6.54,eff708130b2440b8badbafc562725540,Australia,CUS-2487424745,debit,153.41,-27.95,153.43,-28.01
authorized,0,"",ACC-2901672282,AUD,POS,a1393fa3-196b-4b47-bc66-91e287c25733,"",Daniel,7080.32,9/16/18,M,22,North Sydney,NSW,2018-09-16T13:43:31.000+0000,23.09,ca7181474b59433b977f9085bea111f4,Australia,CUS-1617121891,debit,255.00,-573.00,151.21,-33.84
authorized,0,"",ACC-2674800293,AUD,POS,278f9e02-7fff-413f-b0de-7d56ffaf941f,"",Elizabeth,28386.24,9/16/18,F,50,Wantirna South,VIC,2018-09-16T14:01:35.000+0000,57.87,2e499ff1d74946cb9a693dd1ff06857c,Australia,CUS-2977593493,debit,144.96,-37.69,145.24,-37.87
authorized,0,"",ACC-2890243754,AUD,SALES-POS,ccd5a4a3-4226-4a54-a21d-4855be23e33a,"",Joseph,4007.66,9/16/18,M,37,Tamborine Mountain,QLD,2018-09-16T14:11:29.000+0000,3.7,998bb443b67444948d17ab69cdbd7d41,Australia,CUS-2695611575,debit,153.32,-27.93,153.2,-27.95
authorized,0,"",ACC-3954677887,AUD,SALES-POS,5be1f568-5d69-421e-9a73-37cb0e37c893,"",Ruth,5593.7,9/16/18,F,47,Kinross,WA,2018-09-16T14:21:23.000+0000,10.7,90b448c7feab448f8e71c5ab9893676b,Australia,CUS-3716701010,debit,115.72,-32.28,115.74,-31.72
authorized,0,"",ACC-354106658,AUD,SALES-POS,72cdcf17-312b-49c3-9fbe-bd3cdcf97d42,"",Christine,15592.07,9/16/18,F,39,West Melbourne,VIC,2018-09-16T20:53:31.000+0000,16.09,493c25d1fbde4787bf426e0743122891,Australia,CUS-2376382098,debit,151.04,-33.80,144.95,-37.81
authorized,0,"",ACC-1608363396,AUD,SALES-POS,916600e4-49dd-4527-9833-a802b7fc9fdd,"",Robert,5695.27,9/16/18,M,20,Bondi,NSW,2018-09-16T21:21:51.000+0000,9.28,27bc518f545b4cb0933bbf5c41c77bad,Australia,CUS-2688605418,debit,151.22,-33.87,151.26,-33.89
authorized,0,"",ACC-847145727,AUD,SALES-POS,d00d2c9a-883a-4564-806f-54b6533d5472,"",Michael,56955.1,9/16/18,M,19,Sydney,NSW,2018-09-16T21:35:05.000+0000,453.89,f47e71b77aad4060a884da4d27286135,Australia,CUS-1609060617,debit,115.90,-31.92,151.21,-33.87
authorized,0,"",ACC-1598451071,AUD,SALES-POS,4486cfb1-b6f7-466b-9473-561db42f46d5,"",Diana,1949.61,9/17/18,F,26,Alexandria,NSW,2018-09-17T06:07:59.000+0000,38.94,4dd88effcd6e497690298228597f1ccd,Australia,CUS-2487424745,debit,153.41,-27.95,151.2,-33.9
authorized,0,"",ACC-1710017148,AUD,SALES-POS,b08294e6-fa5e-4361-9c25-623a2bb40bff,"",Michelle,8230.86,9/17/18,F,19,Newtown,NSW,2018-09-17T09:31:47.000+0000,7.65,a61aea45fa764395ae12ac1e022b6886,Australia,CUS-883482547,debit,150.82,-34.01,151.18,-33.9
authorized,0,"",ACC-182446574,AUD,SALES-POS,f7f1a4c4-9947-47f5-a461-2fed2ca3324c,"",Tonya,6944.86,9/17/18,F,27,Melbourne,VIC,2018-09-17T11:00:13.000+0000,13.46,20a93d4184b64373a2513ff0a3e28122,Australia,CUS-3026014945,debit,116.06,-32.00,144.96,-37.82
authorized,0,"",ACC-1710017148,AUD,POS,e47ee0df-3fee-42b3-b6d2-4a121700e678,"",Michelle,8218.54,9/17/18,F,19,Barangaroo,NSW,2018-09-17T11:32:49.000+0000,12.32,64a3ddbbcf9d473eab59442620227973,Australia,CUS-883482547,debit,150.82,-34.01,151.2,-33.86
authorized,0,"",ACC-1598451071,AUD,SALES-POS,6040fc72-0968-4f97-a440-d21ea75aef84,"",Diana,1926.82,9/17/18,F,26,Melbourne,VIC,2018-09-17T13:45:42.000+0000,11.46,d35c490a512b4985a06acce3753e6d42,Australia,CUS-2487424745,debit,153.41,-27.95,144.95,-37.82
authorized,0,"",ACC-1890605467,AUD,SALES-POS,b4a1b887-eb10-4ffd-b849-7c67d37a8d59,"",Alexander,13098.23,9/17/18,M,38,Sunbury,VIC,2018-09-17T16:01:45.000+0000,18.48,a170fdea74d74c2a80ed70c8b2519420,Australia,CUS-1478398256,debit,143.88,-37.66,144.73,-37.58
authorized,0,"",ACC-3689607373,AUD,SALES-POS,c9da73d1-9d5e-4617-84c0-745f303de973,"",Virginia,5569.43,9/17/18,F,20,Forrestfield,WA,2018-09-17T18:05:31.000+0000,3.4,70dd1842c6594f9691c2a7b723717675,Australia,CUS-127297539,debit,115.79,-31.79,116.01,-31.99
authorized,0,"",ACC-1598451071,AUD,SALES-POS,96771859-4bff-4c75-8db7-0132179e1380,"",Diana,1910.27,9/17/18,F,26,Southport,QLD,2018-09-17T20:33:33.000+0000,16.55,40d60704e98a49babd3b4b9ffef504fb,Australia,CUS-2487424745,debit,153.41,-27.95,153.42,-27.97
authorized,0,"",ACC-1496451953,AUD,POS,51131543-f0e0-45e6-9a5c-172979091a9b,"",Ricky,13171.57,9/18/18,M,43,South Melbourne,VIC,2018-09-18T09:03:37.000+0000,508.36,640ff22db79043668ea4fb77fb19fa66,Australia,CUS-3142625864,debit,145.16,-37.84,144.97,-37.83
authorized,0,"",ACC-2107684084,AUD,POS,603eda0d-8960-4411-8832-d6f1947b8f2a,"",Richard,7286.27,9/18/18,M,22,Wantirna,VIC,2018-09-18T09:09:28.000+0000,52.56,cbc7ab2eea1c44cc876a6aa77ad7bd93,Australia,CUS-2283904812,debit,145.03,-37.88,145.23,-37.86
authorized,0,"",ACC-819621312,AUD,POS,2d3f9099-eb95-48d7-8e34-ef4c4f1e492b,"",Michele,5429.23,9/18/18,F,30,Cremorne,VIC,2018-09-18T10:09:59.000+0000,65.49,952564f747404e85ad35428f52850ed2,Australia,CUS-1271030853,debit,145.04,-37.85,144.99,-37.83
authorized,0,"",ACC-3689607373,AUD,SALES-POS,294193ff-d76e-445f-b240-dea59df2caf8,"",Virginia,5543.68,9/18/18,F,20,Broken Hill,NSW,2018-09-18T10:24:42.000+0000,8.19,a851a3c683784c15b051ff47b608e651,Australia,CUS-127297539,debit,115.79,-31.79,141.47,-31.94
authorized,0,"",ACC-2249586092,AUD,POS,d09979db-ed1b-4221-acca-34a33fdc4dcf,"",Edward,8576.69,9/18/18,M,19,Cannington,WA,2018-09-18T10:46:45.000+0000,9.54,d3611f61e0e3479dab776cce5cf47fe3,Australia,CUS-443776336,debit,115.98,-32.07,115.94,-32.02
authorized,0,"",ACC-211792489,AUD,POS,8f286c4f-06a4-451e-b856-5e06a5643171,"",Jacqueline,5325.06,9/18/18,F,30,Salisbury Downs,SA,2018-09-18T11:20:07.000+0000,41.91,222c1e01c01a4ba5ba9f0127aad90d80,Australia,CUS-497688347,debit,138.63,-34.93,138.62,-34.77
authorized,0,"",ACC-2107684084,AUD,SALES-POS,4b04d36a-f184-4004-a254-28a85a12a090,"",Richard,7235.18,9/18/18,M,22,Malvern,VIC,2018-09-18T11:51:34.000+0000,51.09,9b3e0b65917d4ab6b83ea50db82ded3c,Australia,CUS-2283904812,debit,145.03,-37.88,145.03,-37.86
authorized,0,"",ACC-1903037542,AUD,SALES-POS,d00d2c9a-883a-4564-806f-54b6533d5472,"",Jeffrey,3236.42,9/18/18,M,30,Sydney,NSW,2018-09-18T11:57:51.000+0000,296.51,e736649244e2483ebd6c49f5fb0322cd,Australia,CUS-860700529,debit,153.05,-27.61,151.21,-33.87
authorized,0,"",ACC-211792489,AUD,POS,53e94c1f-1634-48fb-aef8-71f118c8dda7,"",Jacqueline,5234.18,9/18/18,F,30,Norwood,SA,2018-09-18T14:34:42.000+0000,90.88,20a9364d8810407ea74ecd5b2fe292dc,Australia,CUS-497688347,debit,138.63,-34.93,138.64,-34.92
authorized,0,"",ACC-1056639002,AUD,SALES-POS,507cfd1d-e392-48c9-8396-4fed929512dd,"",Michael,47921.93,9/18/18,M,22,Rowville,VIC,2018-09-18T15:08:41.000+0000,15.71,f46f7351261848cb86e5e2730df306d4,Australia,CUS-3462882033,debit,145.03,-37.91,145.27,-37.93
authorized,0,"",ACC-1056639002,AUD,POS,e9e92c26-7708-4913-b4c7-bd777edac937,"",Michael,47894.07,9/18/18,M,22,Armadale,VIC,2018-09-18T15:52:10.000+0000,27.86,1f15c8397bd9420c88515b3d66154dfa,Australia,CUS-3462882033,debit,145.03,-37.91,145.01,-37.85
authorized,0,"",ACC-2673069055,AUD,SALES-POS,a6709743-af53-4d35-a5ae-d529b9ad399d,"",Richard,20450,9/18/18,M,24,Sydney,NSW,2018-09-18T20:21:27.000+0000,11.81,3e20eaab52454754abe577a127e8927e,Australia,CUS-51506836,debit,152.99,-27.49,151.21,-33.86
authorized,0,"",ACC-1222300524,AUD,SALES-POS,1bbee098-5421-4236-961f-b93cf7a1c1e6,"",Michael,979.51,9/18/18,M,38,Padstow,NSW,2018-09-18T21:08:34.000+0000,23.6,26d0948314b246ee826f5abec3aaa0ab,Australia,CUS-2142601169,debit,151.23,-33.94,151.04,-33.95
authorized,0,"",ACC-1598451071,AUD,SALES-POS,1f740c9f-75ff-4562-a173-009a3cd55556,"",Diana,1727.48,9/18/18,F,26,Mermaid Waters,QLD,2018-09-18T22:16:33.000+0000,2.28,d6d3af40ec4d4012bb4160be94bdad55,Australia,CUS-2487424745,debit,153.41,-27.95,153.41,-28.05
authorized,0,"",ACC-354106658,AUD,SALES-POS,fb652c27-58b0-4257-9b10-bfef39163eac,"",Christine,15327.54,9/19/18,F,39,Randwick,NSW,2018-09-19T04:18:44.000+0000,17.84,d866a7501e254441b8b3939703eddfb3,Australia,CUS-2376382098,debit,151.04,-33.80,151.24,-33.91
authorized,0,"",ACC-38923874,AUD,POS,fe257a32-9aaf-4689-a309-23d952424071,"",Ryan,39275.13,9/19/18,M,38,Melbourne,VIC,2018-09-19T08:19:59.000+0000,64.67,45b4c864e2c748c5857f4c779fbcdf46,Australia,CUS-3249305314,debit,151.27,-33.90,144.96,-37.82
authorized,0,"",ACC-1222300524,AUD,SALES-POS,4d67f493-f181-4480-be5e-215c36812157,"",Michael,891.28,9/19/18,M,38,Green Valley,NSW,2018-09-19T08:28:32.000+0000,10.49,40a7003b8ac34aa39994f85ced99683e,Australia,CUS-2142601169,debit,151.23,-33.94,150.87,-33.91
authorized,0,"",ACC-182446574,AUD,SALES-POS,e957b3e1-e8d7-49a4-98a9-e5feba8b1a74,"",Tonya,6581.92,9/19/18,F,27,Bondi Junction,NSW,2018-09-19T09:12:24.000+0000,39.37,6b3660da179440a891fb08cfc6025a68,Australia,CUS-3026014945,debit,116.06,-32.00,151.25,-33.89
authorized,0,"",ACC-966140392,AUD,SALES-POS,f600d2d8-6d0d-49ed-896e-474109610f19,"",Joseph,6821.24,9/19/18,M,21,Endeavour Hills,VIC,2018-09-19T10:54:27.000+0000,21.27,85d9a2cb422240aca2e4c6382043c770,Australia,CUS-537508723,debit,147.08,-37.97,145.25,-37.97
authorized,0,"",ACC-182446574,AUD,SALES-POS,ed58e1b1-e3b9-4159-8ca5-01a64eae3580,"",Tonya,6568.54,9/19/18,F,27,Booragoon,WA,2018-09-19T11:02:21.000+0000,13.38,236a9a878fe04956a4f11eaa3f62a532,Australia,CUS-3026014945,debit,116.06,-32.00,115.84,-32.03
authorized,0,"",ACC-1222300524,AUD,SALES-POS,0bbb6cf4-2b52-40d2-87bc-260688679d24,"",Michael,855.13,9/19/18,M,38,Blacktown,NSW,2018-09-19T11:20:59.000+0000,7.88,95c793308d434f8c8f6d11a62b83931e,Australia,CUS-2142601169,debit,151.23,-33.94,150.91,-33.77
authorized,0,"",ACC-182446574,AUD,SALES-POS,8b80dbad-10e8-4ad3-a491-d0d94f318be7,"",Tonya,6550.15,9/19/18,F,27,Armadale,WA,2018-09-19T11:39:37.000+0000,18.39,2f0288696e2844379b647157eaf45916,Australia,CUS-3026014945,debit,116.06,-32.00,116.01,-32.15
authorized,0,"",ACC-966140392,AUD,POS,9633dc31-66bc-4b99-b578-fba71694452c,"",Joseph,6676.08,9/19/18,M,21,Rivervale,WA,2018-09-19T11:45:50.000+0000,79.87,734c10ece9de42c1a4b0eb834f398d7b,Australia,CUS-537508723,debit,147.08,-37.97,115.91,-31.96
authorized,0,"",ACC-1683215619,AUD,SALES-POS,cb30f6ec-72d1-41f9-bac8-5fe28a48f093,"",Barry,8858.41,9/19/18,M,38,Yass,NSW,2018-09-19T11:58:15.000+0000,22,c701150f3fd3464e82daf9bcc4b1a769,Australia,CUS-1604596597,debit,138.67,-34.86,148.91,-34.83
authorized,0,"",ACC-574997646,AUD,SALES-POS,dc4dd283-2d33-4ef8-966d-96b61ce95a4b,"",Mackenzie,2430.42,9/19/18,F,18,Dunsborough,WA,2018-09-19T15:13:22.000+0000,36.64,342ecfd3dc924c70b8d4e11cc270f9bd,Australia,CUS-586638664,debit,150.79,-33.64,115.11,-33.62
authorized,0,"",ACC-2231965366,AUD,POS,031cd041-d76e-40a8-a5ec-d2abfe1f0401,"",Linda,16398.04,9/19/18,F,35,Docklands,VIC,2018-09-19T15:19:11.000+0000,9.85,06a99afdfde74889ad71b96e6c3976c9,Australia,CUS-2155701614,debit,144.96,-37.84,144.95,-37.82
authorized,0,"",ACC-1349834573,AUD,POS,daa7c3ae-c00a-45ae-89b1-db88d8ab4fe6,"",Matthew,11962.88,9/19/18,M,39,Docklands,VIC,2018-09-19T16:55:11.000+0000,144.05,b80d7cf9e7a64ddb92d9fc8d8bcfa392,Australia,CUS-1790886359,debit,145.17,-37.84,144.95,-37.82
authorized,0,"",ACC-1903037542,AUD,POS,306fcc0c-c74a-48f6-b024-136cc07384c2,"",Jeffrey,3135.7,9/19/18,M,30,Nundah,QLD,2018-09-19T20:20:33.000+0000,5.32,7f26365a0da246eaae2aa84ec16881c5,Australia,CUS-860700529,debit,153.05,-27.61,153.07,-27.41
authorized,0,"",ACC-1516130869,AUD,SALES-POS,6fd957ea-4b2c-4ea3-bc54-032ee5c7c08f,"",Jessica,4989.25,9/20/18,F,21,Darwin City,NT,2018-09-20T06:41:25.000+0000,11.5,28f9274fe18749a28c1116ca553e69a4,Australia,CUS-325142416,debit,130.84,-12.45,130.85,-12.47
authorized,0,"",ACC-2173390920,AUD,SALES-POS,47006eee-a018-4b07-8f14-bddf4b824fef,"",Luis,7024.99,9/20/18,M,27,Melbourne,VIC,2018-09-20T08:09:50.000+0000,76.53,5a9308fd127845a1b69dc07f617f06c3,Australia,CUS-3180318393,debit,144.71,-37.58,144.96,-37.82
authorized,0,"",ACC-2173390920,AUD,POS,76203fea-df0e-4e9c-bcd9-6a33418a72cf,"",Luis,6987.07,9/20/18,M,27,South Morang,VIC,2018-09-20T08:33:39.000+0000,37.92,49963bab87f04718915a9580bac0ae03,Australia,CUS-3180318393,debit,144.71,-37.58,145.07,-37.65
authorized,0,"",ACC-2681137560,AUD,POS,bc24f831-0bed-4afd-bd89-3d9c0292b78f,"",Nathaniel,6992.39,9/20/18,M,31,Balgowlah,NSW,2018-09-20T08:49:31.000+0000,48.82,cf846e8e91fb43fe8f19fad6cfc4d0f5,Australia,CUS-2083971310,debit,151.11,-33.99,151.26,-33.79
authorized,0,"",ACC-2528867619,AUD,POS,0e3bac29-6ad3-4efe-8843-019a88b23007,"",Abigail,11406.5,9/20/18,F,40,Wagga Wagga,NSW,2018-09-20T08:57:27.000+0000,7.36,05374657b6bd412f8f27dec0fed12ea1,Australia,CUS-2505971401,debit,138.58,-34.96,147.36,-35.12
authorized,0,"",ACC-2681137560,AUD,SALES-POS,12199c94-c98a-454d-86c7-330b9d109260,"",Nathaniel,6924.9,9/20/18,M,31,Newstead,QLD,2018-09-20T09:32:54.000+0000,67.49,4f4bc96ba0744dfdb5fb5c46691af101,Australia,CUS-2083971310,debit,151.11,-33.99,153.04,-27.45
authorized,0,"",ACC-80388494,AUD,POS,a1dbeae7-c107-43c9-8d39-b7011109179d,"",Dustin,5533.73,9/20/18,M,28,Wantirna South,VIC,2018-09-20T10:35:12.000+0000,12.42,a584432b44bb43358907c7f649390108,Australia,CUS-1140341822,debit,144.97,-37.42,145.24,-37.87
authorized,0,"",ACC-1608363396,AUD,SALES-POS,4c7213c1-8e71-4c8a-917f-cea08a5cf4db,"",Robert,5233.4,9/20/18,M,20,Lurnea,NSW,2018-09-20T10:49:17.000+0000,37.17,1dd3cc3317604e39acea6fea506d8bf6,Australia,CUS-2688605418,debit,151.22,-33.87,150.9,-33.93
authorized,0,"",ACC-1222300524,AUD,POS,d3624e41-20b8-4226-a0b6-af6adb623309,"",Michael,795.13,9/20/18,M,38,Kogarah,NSW,2018-09-20T11:54:44.000+0000,15.96,142dcfdda9c44df4a6a43d8e654671dc,Australia,CUS-2142601169,debit,151.23,-33.94,151.13,-33.97
authorized,0,"",ACC-3084464802,AUD,POS,a97685c3-4402-4767-8f87-5aba91a3d177,"",Susan,7744.73,9/20/18,F,19,Keysborough,VIC,2018-09-20T13:40:23.000+0000,23.56,c0ab27f4424846d4b0f34d835bab4b3f,Australia,CUS-1928710999,debit,145.15,-37.76,145.17,-37.99
authorized,0,"",ACC-3084464802,AUD,SALES-POS,2a114f24-eba6-4627-8eff-cb3621ad7099,"",Susan,7725.99,9/20/18,F,19,Balaclava,VIC,2018-09-20T15:06:13.000+0000,18.74,55340531510b4a5c9bdb0df5f1761fc8,Australia,CUS-1928710999,debit,145.15,-37.76,144.99,-37.87
authorized,0,"",ACC-90814749,AUD,SALES-POS,39057114-0e63-476e-9877-dea209de407d,"",Christopher,9578.53,9/20/18,M,35,Trundle,NSW,2018-09-20T15:35:13.000+0000,84.67,16ed759f23ae4fff91b24708e17bccbe,Australia,CUS-1896554896,debit,151.68,-32.98,147.71,-32.92
authorized,0,"",ACC-3326339947,AUD,POS,eede62c3-8e5e-4b3e-9d5e-75f3a4b32fb9,"",Eric,8653.39,9/20/18,M,22,Wentworthville,NSW,2018-09-20T16:45:15.000+0000,32.75,e8bff70772104647abb8af2a528ca09d,Australia,CUS-326006476,debit,151.18,-33.80,150.96,-33.81
authorized,0,"",ACC-1683215619,AUD,POS,80c79cfc-4123-4733-bae7-bbfbb92b3610,"",Barry,8744.74,9/20/18,M,38,Nowra,NSW,2018-09-20T19:18:55.000+0000,24.98,87746a5a95884faf9fcc5fa68df135c0,Australia,CUS-1604596597,debit,138.67,-34.86,150.61,-34.87
authorized,0,"",ACC-1222300524,AUD,POS,518c54bf-8f28-4d8c-8c70-aacfe46d1865,"",Michael,735.2,9/20/18,M,38,New Town,SA,2018-09-20T19:40:25.000+0000,11.61,e64f661231ca456d8f3cfe117f9b57e7,Australia,CUS-2142601169,debit,151.23,-33.94,137.7,-33.96
